RECORD_ID,MSISDN,IMSI,IMEI,PRIVATE_IP,PUBLIC_IP,DEST_IP,DEST_PORT,APP_TYPE,START_TIME,END_TIME,DATA_UP,DATA_DOWN,CELL_ID,B_PARTY_MSISDN,SESSION_DURATION,LAT,LON
REC_000348,919645196062,40558010635970,570893456379140,192.168.104.73,136.185.175.147,217.116.196.66,443,HTTPS/Skype,2025-08-16 23:11:00.963175,2025-08-17 00:01:59.963175,4210,174059,CELL_0093,918373757683,3059,29.04728327731974,77.46741544915875
REC_000349,918373757683,40512138975086,249535425382056,192.168.173.233,152.220.239.141,199.211.26.132,22,SSH,2025-07-31 21:25:00.963175,2025-07-31 21:26:40.963175,4047,18749,CELL_0087,918685828255,100,28.675708331949217,77.52077568696573
REC_000350,918389720476,40520501072026,486743539472762,192.168.248.238,85.152.92.144,160.189.158.81,25,SMTP,2025-08-08 01:28:00.963175,2025-08-08 02:12:15.963175,13800,104997,CELL_0086,,2655,28.746997893516333,77.4291910055562
REC_000351,919454821392,40572997289605,991222027335912,192.168.211.6,253.71.68.247,180.155.119.152,80,HTTP,2025-08-01 12:44:00.963175,2025-08-01 13:09:41.963175,37076,17752,CELL_0047,,1541,28.937331041967415,76.78280543705927
REC_000352,919311996447,40599174575218,993278487142751,192.168.89.246,238.204.197.119,115.176.142.51,5223,WhatsApp,2025-08-23 20:50:00.963175,2025-08-23 21:04:57.963175,12358,42106,CELL_0076,918030682561,897,29.032325622373566,77.59119694441746
REC_000353,918242883741,40586407270020,722421253998726,192.168.135.67,71.179.70.132,196.167.80.191,25,SMTP,2025-08-16 04:21:00.963175,2025-08-16 04:51:24.963175,26235,68971,CELL_0036,,1824,28.774016552557814,77.45297567111548
REC_000354,918764694871,40545436740840,844345252027517,192.168.77.113,46.235.68.30,225.161.62.43,993,IMAPS,2025-08-18 17:25:00.963175,2025-08-18 17:33:13.963175,33554,81219,CELL_0059,,493,28.344978607070857,77.05731309207427
REC_000355,918838803826,40534724246359,835845845728423,192.168.191.83,23.49.129.129,109.226.184.235,80,HTTP,2025-08-24 06:20:00.963175,2025-08-24 07:03:33.963175,12315,111306,CELL_0011,,2613,28.385707815595453,77.47625628792953
REC_000356,918442313267,40575673475965,107711604195870,192.168.89.246,242.98.217.181,116.36.222.73,5223,WhatsApp,2025-07-30 08:59:00.963175,2025-07-30 09:00:48.963175,7344,152211,CELL_0016,,108,28.709037208839288,77.55976787797177
REC_000357,919332451458,40597308478641,696744164383659,192.168.165.225,152.220.239.141,255.103.46.234,22,SSH,2025-08-24 04:21:00.963175,2025-08-24 05:10:46.963175,25037,77539,CELL_0028,,2986,28.683602033173404,77.55864950076557
REC_000358,918389720476,40526629569811,221766144398490,192.168.21.215,227.234.65.154,9.52.93.48,5223,WhatsApp,2025-08-14 20:05:00.963175,2025-08-14 20:57:05.963175,44311,160878,CELL_0072,918764694871,3125,28.34155335388836,76.77328194378637
REC_000359,918030682561,40552708875465,594700377487899,192.168.154.63,126.245.81.184,27.177.95.50,5223,WhatsApp,2025-08-03 07:46:00.963175,2025-08-03 08:11:46.963175,48950,74275,CELL_0045,919129691272,1546,28.40182894714051,77.03903902602073
REC_000360,919713217252,40595718405250,590828543988174,192.168.192.77,140.243.45.49,182.229.155.160,21,FTP,2025-08-16 06:57:00.963175,2025-08-16 07:03:30.963175,40551,82172,CELL_0059,,390,28.971719800438194,77.1540781386498
REC_000361,919332451458,40561458459546,658239482410264,192.168.213.161,178.139.216.218,227.234.65.154,25,SMTP,2025-08-17 13:04:00.963175,2025-08-17 13:28:21.963175,35392,189773,CELL_0091,,1461,28.228692634390292,77.26131259209029
REC_000362,919821036399,40553294585354,206108711499719,192.168.101.138,82.77.12.111,74.166.153.137,993,IMAPS,2025-08-07 09:49:00.963175,2025-08-07 10:47:01.963175,9056,173630,CELL_0006,,3481,28.40603816735048,77.35372620107235
REC_000363,918847386442,40512972446055,127551631294273,192.168.112.205,31.106.157.162,91.72.197.218,1935,Facebook,2025-08-09 19:40:00.963175,2025-08-09 20:02:46.963175,31867,29917,CELL_0034,,1366,28.81783697909407,77.52700142764742
REC_000364,918685828255,40551669400397,167464176603170,192.168.72.152,68.34.1.160,105.176.226.108,443,HTTPS/Skype,2025-08-25 22:18:00.963175,2025-08-25 22:52:01.963175,34799,42004,CELL_0006,,2041,28.148483386842944,77.21267217254008
REC_000365,918442313267,40521173860023,580591585632971,192.168.254.145,110.194.210.192,14.122.49.171,1935,Facebook,2025-08-01 12:34:00.963175,2025-08-01 12:41:58.963175,2683,178031,CELL_0002,,478,28.26516116962779,76.77531033238155
REC_000366,917636365899,40558505503204,314807740574554,192.168.153.142,240.11.209.137,242.98.217.181,1935,Facebook,2025-08-21 01:10:00.963175,2025-08-21 01:47:07.963175,9458,119356,CELL_0035,,2227,28.635218118497267,77.49662965751226
REC_000367,919161399393,40577851296940,916102436078101,192.168.125.69,244.161.106.8,151.222.29.198,22,SSH,2025-08-20 17:53:00.963175,2025-08-20 18:08:12.963175,44984,106760,CELL_0035,,912,29.092094302141362,77.3765747332211
REC_000368,919607827695,40541420849746,806806726987746,192.168.102.67,109.213.161.124,227.234.65.154,993,IMAPS,2025-08-13 11:10:00.963175,2025-08-13 11:25:45.963175,45108,136213,CELL_0032,,945,28.51709095054756,77.12980089858522
REC_000369,917279281688,40528936165194,276858950432435,192.168.213.161,145.175.105.19,31.106.157.162,25,SMTP,2025-08-09 16:12:00.963175,2025-08-09 17:10:58.963175,13095,27707,CELL_0023,,3538,28.134937262028384,76.75186786822252
REC_000370,917279281688,40515250964065,369606984735805,192.168.42.233,174.223.92.41,92.179.196.200,993,IMAPS,2025-08-02 03:25:00.963175,2025-08-02 03:43:43.963175,14895,138827,CELL_0050,,1123,28.640540398841743,77.41811533854852
REC_000371,919638452758,40521285502028,529364015621565,192.168.234.25,157.68.193.120,72.248.109.146,22,SSH,2025-08-18 15:50:00.963175,2025-08-18 16:29:46.963175,7776,63041,CELL_0007,919607827695,2386,29.095407009790836,77.0008153477627
REC_000372,918389720476,40590783110907,659971579859875,192.168.128.201,74.166.153.137,189.19.222.185,993,IMAPS,2025-08-17 17:25:00.963175,2025-08-17 18:23:44.963175,3444,66944,CELL_0032,,3524,28.901398351131316,76.7569025755299
REC_000373,918563524436,40564788895128,419805163991037,192.168.155.125,190.50.214.191,196.167.80.191,1935,Facebook,2025-08-12 00:55:00.963175,2025-08-12 01:27:03.963175,14269,186395,CELL_0080,,1923,29.098111469306094,77.08108175394038
REC_000374,917280305443,40548488582463,184736921675337,192.168.91.36,71.179.70.132,226.216.13.100,993,IMAPS,2025-08-18 03:30:00.963175,2025-08-18 04:00:41.963175,17238,137981,CELL_0091,,1841,29.004578062703146,77.7085813226905
REC_000375,919337353022,40565997583357,959835858545412,192.168.234.25,27.177.95.50,98.150.109.91,80,HTTP,2025-08-11 22:43:00.963175,2025-08-11 23:35:15.963175,19027,101599,CELL_0034,,3135,28.46579587649504,76.95369427376735
REC_000376,919746498770,40566573583361,786192899523896,192.168.102.67,81.121.200.105,127.248.210.42,5223,WhatsApp,2025-08-09 13:29:00.963175,2025-08-09 13:36:10.963175,12996,103514,CELL_0086,,430,29.073193269558033,76.87947319190172
REC_000377,917693633801,40518978331837,695157944320874,192.168.120.228,217.23.220.89,92.179.196.200,993,IMAPS,2025-08-04 07:55:00.963175,2025-08-04 08:04:35.963175,17386,142018,CELL_0016,,575,28.251961211123536,76.7345722880622
REC_000378,918893922290,40527217096982,480208931083333,192.168.32.219,77.129.71.110,140.243.45.49,5223,WhatsApp,2025-08-22 14:19:00.963175,2025-08-22 15:06:15.963175,1239,146805,CELL_0100,917418203245,2835,28.275162038594445,77.16255140467557
REC_000379,919337353022,40550887303479,474860576794727,192.168.234.131,25.130.92.246,203.51.114.5,5223,WhatsApp,2025-08-16 20:37:00.963175,2025-08-16 20:41:57.963175,34239,75092,CELL_0013,,297,28.96565960651498,77.1895933179339
REC_000380,917418203245,40554839220101,248787159729460,192.168.91.36,110.194.210.192,84.209.234.245,993,IMAPS,2025-07-31 11:34:00.963175,2025-07-31 11:47:36.963175,36064,98343,CELL_0094,,816,28.70698146400882,77.12506982776742
REC_000381,918764694871,40580913704157,248639645004601,192.168.165.225,82.77.12.111,189.19.222.185,993,IMAPS,2025-07-29 00:16:00.963175,2025-07-29 01:06:38.963175,25816,187566,CELL_0006,,3038,29.113006123006905,77.67741545959812
REC_000382,919746498770,40513445338013,791210316103550,192.168.120.228,16.50.236.186,109.120.121.245,443,HTTPS/Skype,2025-08-18 06:38:00.963175,2025-08-18 06:48:17.963175,18727,196384,CELL_0050,,617,28.322734386335103,76.93093600895065
REC_000383,918875868182,40598424841464,429266309689069,192.168.178.250,136.103.105.50,152.220.239.141,1935,Facebook,2025-07-28 20:57:00.963175,2025-07-28 21:55:43.963175,15563,111809,CELL_0033,,3523,28.956911987859595,76.82075511496329
REC_000384,918685828255,40521285535151,892138839063839,192.168.52.238,50.3.158.219,153.118.32.34,993,IMAPS,2025-08-01 14:20:00.963175,2025-08-01 14:43:09.963175,11611,143770,CELL_0013,918875868182,1389,28.777090271789607,76.87148844955567
REC_000385,918875868182,40515075486874,139586332514255,192.168.226.62,118.186.55.19,31.106.157.162,80,HTTP,2025-07-31 12:24:00.963175,2025-07-31 13:23:25.963175,10130,104762,CELL_0084,,3565,28.58074989476261,76.94119096786743
REC_000386,918838803826,40519800250009,125423207756145,192.168.196.242,255.103.46.234,254.103.63.244,993,IMAPS,2025-08-25 03:10:00.963175,2025-08-25 03:28:37.963175,32199,14552,CELL_0043,,1117,29.1025292217773,76.79684403711278
REC_000387,919645196062,40523261441740,989320504403833,192.168.203.218,23.49.129.129,180.155.119.152,1935,Facebook,2025-08-08 11:43:00.963175,2025-08-08 12:39:27.963175,1438,28680,CELL_0082,,3387,28.597449295742138,76.99960206717644
REC_000388,919635200219,40583836763197,777401457505417,192.168.135.67,244.161.106.8,196.167.80.191,993,IMAPS,2025-08-12 02:21:00.963175,2025-08-12 02:23:29.963175,41264,79221,CELL_0086,919645196062,149,28.74296441688572,77.28858349952009
REC_000389,919599996959,40538205013619,441855844809455,192.168.245.106,128.192.99.135,119.110.185.176,1935,Facebook,2025-08-10 05:05:00.963175,2025-08-10 05:08:53.963175,7893,172729,CELL_0049,918618784046,233,28.443263593916367,76.84448054343315
REC_000390,918685828255,40518307186496,651024504478113,192.168.77.123,159.174.20.237,181.104.100.223,25,SMTP,2025-07-31 15:08:00.963175,2025-07-31 15:49:09.963175,13915,42736,CELL_0027,,2469,28.553143601163598,76.84644887192255
REC_000391,919332451458,40516504664360,538663695861933,192.168.226.157,255.8.9.228,136.103.105.50,22,SSH,2025-08-27 05:22:00.963175,2025-08-27 05:39:32.963175,6966,196506,CELL_0036,,1052,28.98732538476335,77.63887110062535
REC_000392,917128609640,40591047318245,328595690367514,192.168.235.70,200.55.25.21,122.219.181.10,5223,WhatsApp,2025-08-15 14:57:00.963175,2025-08-15 15:01:01.963175,22228,33262,CELL_0011,,241,28.46038038842605,77.64952400957824
REC_000393,917128609640,40555001207915,635224983287984,192.168.32.219,241.51.16.5,56.22.8.13,1935,Facebook,2025-08-17 22:05:00.963175,2025-08-17 22:24:29.963175,40616,166419,CELL_0016,919337353022,1169,29.02057390242224,77.15139053549366
REC_000394,919332451458,40535922137968,414850292729199,192.168.44.199,238.204.197.119,200.55.25.21,5223,WhatsApp,2025-08-12 05:58:00.963175,2025-08-12 06:07:20.963175,9479,154076,CELL_0041,,560,29.020514214536288,76.90481412830712
REC_000395,918563524436,40588075651051,716352235207586,192.168.248.238,93.156.133.153,153.118.32.34,21,FTP,2025-08-05 04:34:00.963175,2025-08-05 05:13:53.963175,20035,151432,CELL_0092,918447425359,2393,28.155900582264678,77.54310501320465
REC_000396,919129691272,40544599248792,384000021751698,192.168.198.161,218.243.2.32,98.150.109.91,80,HTTP,2025-08-16 21:59:00.963175,2025-08-16 22:29:38.963175,30110,99441,CELL_0044,919454821392,1838,28.829594436394,77.30023022278982
REC_000397,917636365899,40569299561261,204800715967686,192.168.97.123,70.234.227.94,39.106.198.155,993,IMAPS,2025-08-26 07:45:00.963175,2025-08-26 08:44:17.963175,36796,117164,CELL_0073,919635200219,3557,29.089137964473924,77.46418092994345
REC_000398,919638452758,40541771784765,499135115619711,192.168.192.77,220.208.243.56,215.61.165.138,1935,Facebook,2025-08-05 03:24:00.963175,2025-08-05 04:12:53.963175,49272,118948,CELL_0004,,2933,28.154834339771238,77.35740342597762
REC_000399,917693633801,40551080126065,606595191706316,192.168.226.157,12.112.51.218,107.218.132.132,5223,WhatsApp,2025-08-13 23:12:00.963175,2025-08-13 23:56:13.963175,25862,34885,CELL_0025,918730941466,2653,28.992058293041303,77.50362728235362
REC_000400,918764694871,40579315243283,206177047099867,192.168.154.63,71.179.70.132,85.181.210.178,80,HTTP,2025-08-03 13:15:00.963175,2025-08-03 14:12:26.963175,18118,94726,CELL_0099,,3446,28.530812696800268,77.59656059016125
REC_000401,918730941466,40513746253163,291977579763236,192.168.167.208,220.125.133.3,114.254.155.80,21,FTP,2025-08-13 13:01:00.963175,2025-08-13 13:57:12.963175,44598,44179,CELL_0085,,3372,28.845251042416187,77.20716309176929
REC_000402,917019052876,40569398042772,678117346666487,192.168.157.41,75.213.29.199,136.185.175.147,22,SSH,2025-08-08 15:48:00.963175,2025-08-08 16:38:01.963175,17315,43852,CELL_0080,918288764667,3001,28.584044057979575,77.53679340189866
REC_000403,917161136344,40549461087744,787108492233187,192.168.10.74,254.181.5.187,151.222.29.198,21,FTP,2025-07-31 14:41:00.963175,2025-07-31 15:15:34.963175,38816,102499,CELL_0034,,2074,28.88845122716745,77.54279968677092
REC_000404,917019052876,40595288217437,166700630750412,192.168.78.201,118.186.55.19,195.95.149.129,22,SSH,2025-08-26 08:53:00.963175,2025-08-26 09:52:35.963175,35803,135281,CELL_0081,,3575,28.718815265029672,77.20260657884701
REC_000405,918563524436,40587816431112,454490671175612,192.168.198.161,242.98.217.181,181.104.100.223,443,HTTPS/Skype,2025-07-31 07:15:00.963175,2025-07-31 07:35:53.963175,11833,186482,CELL_0051,,1253,28.561060437953024,77.51408845106775
REC_000406,919645196062,40585423216960,942975562383096,192.168.48.26,133.156.177.90,217.242.31.243,443,HTTPS/Skype,2025-07-30 21:12:00.963175,2025-07-30 21:53:54.963175,24529,109140,CELL_0017,,2514,28.224957110548594,77.70834419764036
REC_000407,918764511339,40597720875081,384245109608041,192.168.55.223,202.2.196.78,74.166.153.137,21,FTP,2025-07-30 16:25:00.963175,2025-07-30 17:18:02.963175,15452,65865,CELL_0024,918875868182,3182,28.210798279250632,77.40078532115301
REC_000408,918618784046,40552053539139,577910603513516,192.168.153.142,39.169.32.177,110.194.210.192,1935,Facebook,2025-08-11 18:47:00.963175,2025-08-11 18:58:04.963175,11222,138471,CELL_0090,,664,28.658696415246812,77.43907610131497
REC_000409,919454821392,40583676580174,925273865512829,192.168.128.201,75.213.29.199,46.235.68.30,443,HTTPS/Skype,2025-08-16 18:17:00.963175,2025-08-16 18:29:02.963175,43367,133550,CELL_0004,,722,28.835904862012697,77.41981281169166
REC_000410,919984161007,40529512518824,581878619153826,192.168.97.123,82.6.24.42,202.88.134.120,22,SSH,2025-08-14 14:22:00.963175,2025-08-14 15:03:39.963175,29533,193301,CELL_0004,,2499,28.226980722719176,77.19751635580617
REC_000411,918389720476,40556569430141,933267240554780,192.168.39.10,10.238.46.117,107.218.132.132,25,SMTP,2025-08-06 00:38:00.963175,2025-08-06 00:50:52.963175,27917,71484,CELL_0008,,772,28.67460740876625,77.58037135537802
REC_000412,918989242136,40519589622448,662436499866768,192.168.130.146,82.234.18.226,184.2.118.164,443,HTTPS/Skype,2025-08-15 08:41:00.963175,2025-08-15 09:36:45.963175,31567,88894,CELL_0053,,3345,28.716141673947828,77.54944397198541
REC_000413,917161136344,40598572783504,481897943821688,192.168.21.215,114.254.155.80,75.213.29.199,21,FTP,2025-08-13 13:09:00.963175,2025-08-13 13:33:44.963175,49644,79010,CELL_0075,,1484,28.93377394282591,77.54857646475108
REC_000414,918030682561,40511606039976,949302288511130,192.168.226.157,16.28.27.41,96.235.31.155,5223,WhatsApp,2025-08-21 16:51:00.963175,2025-08-21 17:02:45.963175,24265,117969,CELL_0037,918242883741,705,28.928079172187246,77.40900116851762
REC_000415,919599996959,40592377975959,219292317494668,192.168.91.36,240.11.209.137,5.184.36.232,25,SMTP,2025-08-16 03:06:00.963175,2025-08-16 03:20:19.963175,19250,50188,CELL_0005,,859,28.99598519654711,77.28671854363411
REC_000416,918030682561,40568205299426,199390701335660,192.168.104.73,75.213.29.199,242.98.217.181,443,HTTPS/Skype,2025-08-21 17:28:00.963175,2025-08-21 17:30:30.963175,1836,118033,CELL_0041,,150,28.45306370593457,76.91648807048156
REC_000417,917452190524,40531661638460,466641908183922,192.168.154.63,151.237.207.143,75.164.243.44,5223,WhatsApp,2025-08-18 00:20:00.963175,2025-08-18 00:55:35.963175,42785,43762,CELL_0099,,2135,29.05650130552616,76.72155241686107
REC_000418,919599996959,40573165818611,346827021379537,192.168.213.161,180.155.119.152,211.139.127.104,21,FTP,2025-08-23 04:25:00.963175,2025-08-23 04:41:14.963175,12379,141172,CELL_0048,917128609640,974,28.518783306669206,77.12471117209313
REC_000419,917276152776,40596990828506,201600214449884,192.168.199.211,122.219.181.10,238.204.197.119,5223,WhatsApp,2025-08-17 10:42:00.963175,2025-08-17 11:18:23.963175,28919,141066,CELL_0033,,2183,28.51300021261422,77.23187491374026
REC_000420,918875868182,40521185068396,609614503139721,192.168.74.134,47.164.149.77,159.104.125.96,443,HTTPS/Skype,2025-08-18 19:58:00.963175,2025-08-18 20:02:57.963175,4762,80853,CELL_0100,,297,28.238409307283472,77.020996326259
REC_000421,918030682561,40511901818047,431306599909132,192.168.101.112,19.216.208.220,190.50.214.191,5223,WhatsApp,2025-08-07 23:07:00.963175,2025-08-07 23:31:53.963175,21944,80239,CELL_0073,,1493,28.254226752836647,77.31614434870427
REC_000422,918563524436,40550143169258,141494392251977,192.168.201.5,45.109.190.5,20.242.52.104,21,FTP,2025-08-04 22:35:00.963175,2025-08-04 23:10:47.963175,31876,120548,CELL_0040,,2147,28.812467287684047,76.74117386539235
REC_000423,917279281688,40568282665364,772260363986693,192.168.32.219,68.220.231.114,193.235.120.66,5223,WhatsApp,2025-08-04 02:22:00.963175,2025-08-04 02:47:14.963175,28527,187282,CELL_0053,,1514,28.412480836509257,77.45914475103365
REC_000424,917161136344,40562370484106,276545175472212,192.168.201.5,7.108.227.74,176.107.188.245,21,FTP,2025-08-19 23:55:00.963175,2025-08-20 00:45:09.963175,6085,74821,CELL_0069,917452190524,3009,28.276976574781635,77.4289691081051
REC_000425,917279281688,40569472541140,604483044303410,192.168.125.69,85.152.92.144,66.104.240.188,443,HTTPS/Skype,2025-08-13 03:32:00.963175,2025-08-13 03:46:24.963175,13025,56005,CELL_0087,,864,28.168142384277818,76.77135351372681
REC_000426,918893922290,40518310129696,635975179387740,192.168.234.131,151.222.29.198,14.122.49.171,25,SMTP,2025-08-12 03:04:00.963175,2025-08-12 03:14:39.963175,13169,131583,CELL_0073,,639,29.113332412766752,77.22223490311454
REC_000427,919645196062,40526087634978,706570183710955,192.168.2.207,202.88.134.120,155.58.49.227,993,IMAPS,2025-08-13 20:19:00.963175,2025-08-13 21:08:32.963175,43289,151130,CELL_0034,,2972,29.039783703825808,77.69413126171037
REC_000428,919454821392,40573312693126,956699060318808,192.168.151.61,43.88.80.218,252.29.113.232,21,FTP,2025-08-22 14:08:00.963175,2025-08-22 14:30:04.963175,18024,169528,CELL_0070,,1324,29.02883096764334,77.51031486671756
